"[('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_1', 'OverVoltage(1)'),('NSG_3', 'OverVoltage(2)'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,402,25619-
"[('NSG_2', 'OverVoltage'),('G 09', 'Over-Speed'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B')]",1,403,25682-
"[('G 02', 'UV'),('G 03', 'UV'),('G 01', 'Under-Speed'),('NSG_1', 'UnderVoltage'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,404,25735-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,405,25991-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('G 06', 'Over-Speed'),('G 07', 'Over-Speed'),('G 01', 'Under-Speed'),('G 03', 'UV'),('G 02', 'UV'),('Load_B'),('Load_A'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_C'),('Load_D'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('G 04', 'UV'),('G 05', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('G 08', 'UV'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_B'),('Load_C'),('Load_D'),('Load_D'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_C'),('Load_D'),('Load_C'),('G 10', 'UV')]",1,406,26331-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 07', 'Over-Speed'),('G 06', 'Over-Speed'),('G 03', 'UV'),('G 02', 'UV'),('G 04', 'UV'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('G 05', 'UV'),('NSG_3', 'UnderVoltage(2)'),('G 08', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_C'),('Load_D'),('Load_D'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_C'),('Load_D'),('Load_C'),('Load_D'),('Load_C'),('Load_D'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_C'),('Load_D'),('Load_C'),('Load_D'),('Load_C'),('Load_D'),('G 01', 'Under-Speed'),('G 10', 'UV')]",1,407,26365-
"[('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B')]",1,408,26391-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 07', 'UV'),('G 04', 'UV'),('G 03', 'UV'),('G 02', 'UV'),('Load_A'),('Load_B'),('G 06', 'UV'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 08', 'UV'),('G 10', 'UV'),('NSG_3', 'UnderVoltage(2)'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 05', 'UV'),('Load_D'),('Load_C'),('Load_D'),('G 01', 'Under-Speed')]",1,409,26399-
"[('G 06', 'UV'),('G 07', 'UV'),('Load_A'),('Load_B'),('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 01', 'Under-Speed'),('G 03', 'UV'),('G 02', 'UV'),('Load_B'),('Load_A'),('Load_A'),('Load_B'),('Load_C'),('Load_C'),('Load_A'),('Load_D'),('Load_B'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 04', 'UV'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_B'),('Load_C'),('Load_C'),('Load_A'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_C'),('Load_D'),('Load_C'),('Load_C'),('Load_C'),('Load_B'),('G 05', 'UV'),('Load_D'),('Load_D'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('G 08', 'UV'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('G 10', 'Under-Speed')]",1,410,26535-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 03', 'UV'),('G 02', 'UV'),('G 04', 'UV'),('G 09', 'UV'),('G 08', 'Over-Speed'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_B'),('Load_A'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 10', 'Over-Speed'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 05', 'Over-Speed'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_B'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_B'),('Load_C'),('Load_D'),('Load_B'),('Load_C'),('Load_D'),('Load_B'),('Load_C'),('Load_D'),('G 07', 'Over-Speed'),('G 06', 'Over-Speed'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 01', 'Under-Speed')]",1,411,26539-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('Load_A'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 03', 'UV'),('G 02', 'UV'),('G 08', 'UV'),('G 10', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_A'),('Load_A'),('Load_D'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_B'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_C'),('Load_D'),('G 01', 'Under-Speed')]",1,412,26545-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('NSG_3', 'OverVoltage(2)'),('G 09', 'UV'),('G 01', 'Under-Speed'),('G 03', 'UV'),('G 02', 'UV'),('G 04', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 06', 'Over-Speed'),('G 07', 'Over-Speed'),('G 05', 'UV'),('G 10', 'UV'),('G 08', 'UV')]",1,413,26569-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 07', 'Over-Speed'),('G 06', 'Over-Speed'),('Load_A'),('G 03', 'UV'),('Load_B'),('Load_C'),('Load_D'),('G 04', 'UV'),('G 02', 'UV'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_C'),('Load_C'),('Load_C'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_D'),('Load_D'),('Load_A'),('Load_A'),('Load_B'),('Load_D'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_A'),('Load_A'),('Load_C'),('Load_D'),('Load_D'),('Load_B'),('G 05', 'UV'),('Load_C'),('Load_D'),('Load_C'),('Load_C'),('Load_C'),('G 08', 'UV'),('G 01', 'Over-Speed'),('G 10', 'Over-Speed'),('NSG_3', 'UnderVoltage(2)')]",1,414,26603-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('G 07', 'Over-Speed'),('Load_B'),('Load_B'),('G 06', 'Over-Speed'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 03', 'UV'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_A'),('Load_B'),('Load_A'),('Load_C'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('G 04', 'UV'),('G 02', 'UV'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_C'),('Load_C'),('Load_A'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_C'),('Load_D'),('Load_B'),('Load_D'),('Load_D'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 08', 'UV'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('G 10', 'UV'),('NSG_3', 'UnderVoltage(2)'),('Load_C'),('Load_D'),('G 01', 'Under-Speed'),('G 05', 'UV')]",1,415,26637-
"[('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_1', 'OverVoltage(1)'),('NSG_3', 'OverVoltage(2)')]",1,416,26673-
"[('NSG_2', 'OverVoltage'),('G 09', 'UV'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B')]",1,417,26702-
"[('G 04', 'UV'),('G 06', 'UV'),('G 07', 'UV'),('G 02', 'UV'),('Load_A'),('Load_B'),('G 03', 'UV'),('Load_C'),('Load_A'),('Load_B'),('Load_D'),('NSG_2', 'UnderVoltage'),('NSG_1', 'UnderVoltage(1)'),('G 08', 'UV'),('G 10', 'UV'),('G 09', 'Over-Speed'),('G 05', 'UV'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_B'),('Load_D'),('Load_D'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_B'),('Load_A'),('Load_A'),('Load_C'),('Load_B'),('Load_B'),('Load_C'),('Load_D'),('Load_C'),('Load_D'),('Load_C'),('Load_C'),('Load_D'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('G 01', 'Under-Speed')]",1,418,26739-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 03', 'UV'),('G 02', 'UV'),('G 05', 'UV'),('G 04', 'UV'),('G 09', 'UV'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('G 10', 'Over-Speed'),('G 08', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 07', 'UV'),('G 06', 'UV'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_A'),('Load_C'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_C'),('Load_C'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_B'),('Load_D'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('G 01', 'Under-Speed')]",1,419,26743-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('G 04', 'Over-Speed'),('G 01', 'Under-Speed'),('G 03', 'UV'),('G 08', 'UV'),('G 02', 'UV'),('G 10', 'UV'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('G 07', 'UV'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_C'),('Load_D'),('G 06', 'Under-Speed'),('G 05', 'UV')]",1,420,26749-
"[('G 04', 'Over-Speed'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_C'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,421,26765-
"[('G 06', 'UV'),('G 07', 'UV'),('NSG_2', 'OverVoltage'),('G 09', 'UV'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_C'),('Load_B'),('Load_D'),('Load_C'),('Load_D'),('G 03', 'UV'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_D'),('Load_C'),('Load_C'),('G 04', 'UV'),('G 05', 'UV'),('G 10', 'UV'),('G 02', 'UV'),('G 08', 'UV'),('G 01', 'Under-Speed'),('NSG_1', 'UnderVoltage'),('NSG_3', 'UnderVoltage(2)')]",1,422,26773-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 07', 'UV'),('G 06', 'Over-Speed'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D')]",1,423,26841-
"[('G 04', 'Over-Speed'),('Load_A'),('Load_B'),('Load_C'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,424,26867-
"[('NSG_2', 'OverVoltage'),('G 09', 'UV'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B')]",1,425,26872-
"[('NSG_2', 'OverVoltage'),('G 09', 'UV'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B')]",1,426,26906-
"[('NSG_1', 'OverVoltage'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,427,26943-
"[('NSG_1', 'UnderFrequency'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,428,26963-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,429,27181-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('G 06', 'Over-Speed'),('G 07', 'Over-Speed'),('G 01', 'Under-Speed'),('G 03', 'UV'),('G 02', 'UV'),('Load_B'),('Load_A'),('Load_A'),('Load_C'),('Load_B'),('Load_D'),('Load_C'),('Load_D'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('G 04', 'UV'),('G 05', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('G 08', 'UV'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_C'),('G 10', 'UV'),('Load_D')]",1,430,27351-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 06', 'Over-Speed'),('G 07', 'Over-Speed'),('G 03', 'UV'),('G 02', 'UV'),('G 04', 'UV'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_A'),('Load_A'),('Load_B'),('Load_C'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_B'),('Load_B'),('Load_D'),('Load_D'),('Load_D'),('Load_C'),('Load_C'),('Load_D'),('Load_C'),('Load_D'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_C'),('Load_D'),('Load_C'),('Load_D'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 05', 'Over-Speed'),('G 01', 'Under-Speed'),('G 08', 'UV'),('G 10', 'UV'),('NSG_3', 'UnderVoltage(2)')]",1,431,27385-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 07', 'UV'),('G 04', 'UV'),('G 03', 'UV'),('G 06', 'UV'),('G 02', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 08', 'UV'),('G 10', 'UV'),('NSG_3', 'UnderVoltage(2)'),('Load_A'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_A'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_B'),('Load_C'),('Load_D'),('G 09', 'Over-Speed'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_D'),('G 01', 'Under-Speed'),('G 05', 'UV')]",1,432,27419-
"[('G 06', 'UV'),('G 07', 'UV'),('NSG_2', 'OverVoltage'),('G 09', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 03', 'UV'),('Load_A'),('Load_B'),('G 05', 'UV'),('G 02', 'UV'),('G 04', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_D'),('Load_A'),('Load_C'),('Load_B'),('Load_B'),('Load_A'),('Load_B'),('Load_B'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_A'),('Load_C'),('Load_B'),('Load_C'),('Load_C'),('Load_B'),('Load_A'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_C'),('Load_D'),('Load_B'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_C'),('Load_D'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_C'),('Load_D'),('G 08', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 10', 'UV'),('G 01', 'Under-Speed'),('NSG_1', 'UnderVoltage(1)')]",1,433,27555-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 03', 'UV'),('G 02', 'UV'),('G 04', 'UV'),('G 09', 'UV'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_A'),('Load_B'),('G 08', 'UV'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_C'),('Load_D'),('Load_A'),('Load_A'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_C'),('Load_D'),('Load_B'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 10', 'Over-Speed'),('Load_A'),('Load_B'),('Load_A'),('Load_C'),('Load_B'),('Load_D'),('Load_C'),('Load_D'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_D'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 05', 'Over-Speed'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 06', 'Over-Speed'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 07', 'Over-Speed'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 01', 'Under-Speed')]",1,434,27559-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('G 03', 'UV'),('G 02', 'UV'),('G 08', 'UV'),('G 10', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_B'),('Load_C'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 01', 'Under-Speed')]",1,435,27565-
