"[('G 07', 'Over-Speed'),('G 06', 'Over-Speed'),('NSG_2', 'OverVoltage'),('Load 28A_UF'),('Load 28B_UF')]",4,148,15315-15519-16335-29187-
"[('G 09', 'Over-Speed'),('Load 29A_UF'),('Load 28A_UF'),('Load 25A_UF'),('Load 26A_UF')]",4,149,16060-29184-36392-36460-
"[('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('Load 08A_UF'),('Load 07A_UF'),('Load 04A_UF')]",4,150,16293-18469-18639-19387-
"[('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('Load 08A_UF'),('Load 07A_UF'),('Load 12A_UF')]",4,151,17007-17653-26323-27377-
"[('G 09', 'Over-Speed'),('Load 25A_UF'),('Load 03A_UF'),('Load 26A_UF'),('Load 28A_UF')]",4,152,22112-34828-35848-36698-
"[('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('Load 12A_UF'),('Load 07A_UF'),('Load 08A_UF')]",4,153,22617-25235-25337-26391-
"[('NSG_2', 'OverVoltage'),('Load 29A_UF'),('Load 28A_UF'),('Load 20A_UF'),('Load 23A_UF')]",4,154,22953-24355-32576-32949-
"[('G 09', 'Over-Speed'),('Load 25A_UF'),('Load 26A_UF'),('Load 28A_UF'),('Load 29A_UF')]",4,155,23132-26260-27280-28300-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('NSG_3', 'OverVoltage(2)')]",4,156,23817-24172-25007-26027-
"[('G 09', 'Over-Speed'),('Load 23A_UF'),('Load 21A_UF'),('Load 25A_UF'),('Load 24A_UF')]",4,157,24084-24118-25104-26124-
"[('G 04', 'Over-Speed'),('Load 20A_UF'),('Load 20B_UF'),('Load 23A_UF'),('Load 29A_UF')]",4,158,25473-28295-28771-29247-
"[('G 05', 'Over-Speed'),('Load 29A_UF'),('Load 28A_UF'),('Load 23A_UF'),('Load 12A_UF')]",4,159,29485-32545-32647-34891-
"[('G 09', 'Over-Speed'),('Load 20A_UF'),('Load 07A_UF'),('Load 08A_UF'),('Load 12A_UF')]",4,160,31700-32754-32788-33774-
"[('G 01', 'Out of Step'),('NSG_2', 'OverVoltage'),('NSG_3', 'UnderVoltage'),('NSG_1', 'UnderVoltage(1)'),('Load 23A_UF')]",4,161,35085-35482-35890-36309-
"[('G 05', 'Over-Speed'),('Load 20A_UF'),('Load 29A_UF'),('Load 28A_UF'),('Load 25A_UF')]",4,162,36761-36965-37951-43187-
"[('G 05', 'Over-Speed'),('Load 20A_UF'),('Load 23A_UF'),('Load 12A_UF'),('Load 21A_UF')]",4,163,39379-40535-42949-43221-
"[('G 05', 'Over-Speed'),('Load 23A_UF'),('Load 21A_UF'),('Load 24A_UF'),('Load 29A_UF')]",3,164,381-3951-12077-
"[('G 05', 'Over-Speed'),('Load 08A_UF'),('Load 07A_UF'),('Load 04A_UF'),('Load 03A_UF')]",3,165,1537-19693-42677-
"[('G 02', 'UV'),('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('NSG_3', 'UnderVoltage')]",3,166,2298-2910-3522-
"[('G 05', 'Over-Speed'),('Load 29A_UF'),('Load 28A_UF')]",3,167,2693-3713-4903-
"[('G 05', 'Over-Speed'),('Load 23A_UF'),('Load 21A_UF'),('Load 08A_UF'),('Load 07A_UF')]",3,168,3747-14117-32239-
"[('G 04', 'Over-Speed')]",3,169,4869-7249-12213-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('Load 28A_UF'),('Load 29A_UF')]",3,170,7205-24359-26545-
"[('G 01', 'Out of Step'),('NSG_1', 'OverFrequency')]",3,171,9846-16065-16099-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_1', 'UnderFrequency')]",3,172,11444-14368-21199-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Out of Step'),('NSG_3', 'OverVoltage(2)'),('Load 29A_UF')]",3,173,13957-14127-14142-
"[('G 06', 'UV'),('G 07', 'UV'),('Load 23A_UF'),('Load 23B_UF'),('Load 23C_UF')]",3,174,14771-25515-28031-
"[('G 09', 'Over-Speed'),('Load 23A_UF'),('Load 21A_UF'),('Load 24A_UF'),('Load 20A_UF')]",3,175,15006-25138-26158-
"[('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('Load 29A_UF'),('Load 28A_UF'),('Load 25A_UF')]",3,176,15273-22855-23977-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_3', 'UnderFrequency')]",3,177,15385-15793-17813-
"[('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('Load 23A_UF'),('Load 29A_UF'),('Load 21A_UF')]",3,178,15783-16225-16633-
"[('NSG_2', 'OverVoltage'),('G 09', 'UV'),('Load 29A_UF'),('Load 29B_UF'),('Load 29C_UF')]",3,179,15788-27892-28062-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load 23A_UF'),('Load 21A_UF'),('Load 20A_UF')]",3,180,16535-18583-18793-
"[('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('Load 23A_UF'),('Load 29A_UF'),('Load 28A_UF')]",3,181,17823-18435-18843-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load 29A_UF'),('Load 20A_UF'),('Load 23A_UF')]",3,182,18168-18575-19188-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load 08A_UF'),('Load 07A_UF'),('Load 23A_UF')]",3,183,18987-25107-26127-
"[('NSG_2', 'OverVoltage'),('Load 08A_UF'),('Load 07A_UF'),('Load 03A_UF'),('Load 04A_UF')]",3,184,22697-24397-25383-
"[('NSG_2', 'OverVoltage'),('Load 23A_UF'),('Load 20A_UF'),('Load 24A_UF'),('Load 16A_UF')]",3,185,22761-23203-36361-
"[('NSG_2', 'OverVoltage'),('Load 12A_UF'),('Load 07A_UF'),('Load 08A_UF'),('Load 15A_UF')]",3,186,22874-23112-29028-
"[('NSG_2', 'OverVoltage'),('Load 08A_UF'),('Load 15A_UF'),('Load 07A_UF'),('Load 04A_UF')]",3,187,23010-23860-25186-
"[('NSG_2', 'OverVoltage'),('Load 23A_UF'),('Load 29A_UF'),('Load 28A_UF'),('Load 26A_UF')]",3,188,23101-24019-24257-
"[('G 04', 'Over-Speed'),('Load 20A_UF'),('Load 20B_UF'),('Load 29A_UF'),('Load 23A_UF')]",3,189,23127-25541-25983-
"[('NSG_2', 'OverVoltage'),('Load 08A_UF'),('Load 07A_UF'),('Load 15A_UF'),('Load 12A_UF')]",3,190,24030-26376-26546-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load 23A_UF'),('Load 29A_UF'),('Load 20A_UF')]",3,191,24121-24189-25413-
"[('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_1', 'OverVoltage(2)'),('NSG_3', 'OverVoltage(3)')]",3,192,24259-24395-26877-
"[('NSG_2', 'OverVoltage'),('Load 20A_UF'),('Load 23A_UF'),('Load 08A_UF'),('Load 07A_UF')]",3,193,24302-26769-39044-
"[('NSG_2', 'OverVoltage'),('Load 29A_UF'),('Load 23A_UF'),('Load 28A_UF'),('Load 21A_UF')]",3,194,24321-26395-29232-
"[('G 04', 'Over-Speed'),('Load 20A_UF'),('Load 20B_UF'),('Load 07A_UF'),('Load 12A_UF')]",3,195,24521-24861-27173-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load 20A_UF'),('Load 23A_UF'),('Load 24A_UF')]",3,196,24903-24937-25923-
"[('NSG_2', 'OverVoltage'),('Load 21A_UF'),('Load 23A_UF'),('Load 20A_UF'),('Load 29A_UF')]",3,197,25304-25372-26528-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('NSG_3', 'OverVoltage(2)'),('G 09', 'UV'),('G 01', 'Under-Speed')]",3,198,25549-26569-27589-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 03', 'UV'),('G 02', 'UV'),('G 04', 'UV')]",3,199,26539-27559-28783-
"[('G 04', 'Over-Speed'),('Load 20A_UF'),('Load 20B_UF'),('Load 20C_UF'),('Load 23A_UF')]",3,200,26697-28057-29111-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('Load 23A_UF'),('Load 20A_UF')]",3,201,26741-28014-29204-
"[('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_1', 'OverVoltage(1)'),('NSG_3', 'OverVoltage(2)'),('Load 20A_UF')]",3,202,26843-27659-29291-
"[('G 05', 'Over-Speed'),('Load 25A_UF'),('Load 03A_UF'),('Load 04A_UF'),('Load 18A_UF')]",3,203,31287-35605-35877-
"[('G 05', 'Over-Speed'),('Load 29A_UF'),('Load 28A_UF'),('Load 07A_UF'),('Load 08A_UF')]",3,204,32613-33701-34721-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_1', 'OverFrequency'),('Load 29A_UF'),('Load 28A_UF')]",3,205,32997-35037-35853-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Out of Step'),('NSG_3', 'OverFrequency'),('Load 25A_UF')]",3,206,33918-35003-35358-
"[('G 01', 'Out of Step'),('NSG_2', 'OverVoltage'),('NSG_3', 'UnderVoltage'),('NSG_1', 'UnderVoltage(1)'),('Load 20A_UF')]",3,207,35278-36264-36672-
"[('G 05', 'Over-Speed'),('Load 20A_UF'),('Load 25A_UF'),('Load 08A_UF'),('Load 07A_UF')]",3,208,37033-38665-43663-
"[('NSG_3', 'UnderVoltage'),('G 02', 'UV'),('NSG_1', 'UnderVoltage(1)'),('G 03', 'UV'),('Load 12A_UF')]",3,209,42826-42837-43846-
"[('G 05', 'Over-Speed'),('Load 23A_UF'),('Load 25A_UF'),('Load 21A_UF'),('Load 26A_UF')]",2,210,177-32749-
"[('G 04', 'Under-Speed'),('G 05', 'Under-Speed'),('G 06', 'Under-Speed'),('G 07', 'Under-Speed'),('G 08', 'Under-Speed')]",2,211,477-12685-
"[('NSG_2', 'OverVoltage'),('G 02', 'UV'),('G 03', 'UV'),('G 01', 'Under-Speed'),('NSG_3', 'UnderVoltage')]",2,212,677-22505-
"[('G 05', 'Over-Speed'),('Load 08A_UF'),('Load 07A_UF'),('Load 12A_UF'),('Load 23A_UF')]",2,213,891-43629-
"[('G 05', 'Over-Speed'),('Load 29A_UF'),('Load 28A_UF'),('Load 23A_UF'),('Load 25A_UF')]",2,214,1027-34415-
"[('G 05', 'Over-Speed'),('Load 29A_UF'),('Load 25A_UF'),('Load 28A_UF'),('Load 26A_UF')]",2,215,1639-32987-
"[('G 05', 'Over-Speed'),('Load 23A_UF'),('Load 12A_UF'),('Load 21A_UF'),('Load 07A_UF')]",2,216,3373-42609-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 02', 'UV'),('G 03', 'UV'),('G 01', 'Under-Speed')]",2,217,3533-5777-
"[('G 02', 'UV'),('G 03', 'UV'),('NSG_1', 'OverVoltage'),('NSG_2', 'OverVoltage(1)'),('G 01', 'Under-Speed')]",2,218,3907-5131-
"[('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('G 06', 'Over-Speed'),('G 07', 'Over-Speed'),('G 08', 'Over-Speed')]",2,219,4253-42364-
"[('G 05', 'Over-Speed'),('Load 25A_UF'),('Load 03A_UF'),('Load 26A_UF'),('Load 08A_UF')]",2,220,4665-5855-
"[('NSG_1', 'OverVoltage'),('G 03', 'UV'),('G 02', 'UV'),('G 01', 'Under-Speed'),('NSG_3', 'UnderVoltage(1)')]",2,221,4961-6174-
"[('G 05', 'Over-Speed'),('Load 08A_UF'),('Load 07A_UF'),('Load 23A_UF'),('Load 03A_UF')]",2,222,5685-6875-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('Load 08A_UF'),('Load 07A_UF')]",2,223,5936-6956-
"[('NSG_2', 'OverVoltage'),('Load 20A_UF'),('Load 29A_UF'),('Load 28A_UF'),('Load 26A_UF')]",2,224,5942-24223-
"[('G 02', 'UV'),('G 03', 'UV'),('G 01', 'Under-Speed'),('NSG_1', 'UnderVoltage'),('Load 25A_UF')]",2,225,6151-25735-
"[('G 09', 'Over-Speed'),('Load 12A_UF'),('Load 07A_UF'),('Load 04A_UF'),('Load 08A_UF')]",2,226,7356-24458-
"[('G 05', 'Over-Speed'),('Load 25A_UF'),('Load 28A_UF'),('Load 26A_UF'),('Load 29A_UF')]",2,227,7419-15749-
"[('G 02', 'UV'),('G 01', 'Out of Step'),('NSG_3', 'UnderVoltage'),('NSG_1', 'UnderVoltage(1)')]",2,228,8735-9982-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Out of Step'),('NSG_3', 'UnderFrequency')]",2,229,9676-16216-
"[('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('G 06', 'Over-Speed'),('G 07', 'Over-Speed'),('G 10', 'Over-Speed')]",2,230,9694-23495-
"[('NSG_2', 'OverVoltage'),('G 09', 'UV'),('Load 29A_UF'),('Load 29B_UF'),('Load 28A_UF')]",2,231,9727-15733-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Out of Step'),('NSG_3', 'OverFrequency'),('G 03', 'UV')]",2,232,10775-14005-
"[('G 05', 'Over-Speed'),('Load 25A_UF'),('Load 08A_UF'),('Load 07A_UF'),('Load 03A_UF')]",2,233,11057-36149-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load 20A_UF'),('Load 23A_UF'),('Load 21A_UF')]",2,234,11781-18589-
"[('G 02', 'UV'),('NSG_2', 'OverVoltage'),('G 03', 'UV'),('G 01', 'Out of Step'),('NSG_3', 'UnderVoltage')]",2,235,12611-12815-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load 25A_UF'),('Load 03A_UF'),('G 01', 'Out of Step')]",2,236,13345-14176-
"[('NSG_1', 'OverFrequency')]",2,237,13532-21006-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_3', 'OverFrequency'),('NSG_1', 'OverFrequency(1)')]",2,238,13756-21304-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Out of Step'),('NSG_3', 'OverVoltage(2)')]",2,239,13923-17440-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_1', 'OverVoltage(1)'),('Load 29A_UF'),('Load 28A_UF')]",2,240,14671-14686-
"[('G 09', 'UV'),('Load 20A_UF'),('Load 23A_UF'),('Load 21A_UF'),('Load 24A_UF')]",2,241,15074-16094-
"[('G 05', 'Over-Speed'),('Load 12A_UF'),('Load 04A_UF'),('Load 07A_UF'),('Load 08A_UF')]",2,242,15137-30437-
"[('G 09', 'Over-Speed'),('Load 07A_UF'),('Load 08A_UF'),('Load 12A_UF'),('Load 04A_UF')]",2,243,15142-16162-
"[('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('Load 08A_UF'),('Load 07A_UF'),('Load 03A_UF')]",2,244,15205-19659-
"[('NSG_2', 'OverVoltage'),('Load 25A_UF'),('Load 03A_UF'),('Load 08A_UF'),('Load 07A_UF')]",2,245,15316-24053-
"[('NSG_2', 'OverVoltage'),('Load 20A_UF'),('Load 23A_UF'),('Load 21A_UF'),('Load 29A_UF')]",2,246,15515-23928-
"[('G 09', 'Over-Speed'),('Load 29A_UF'),('Load 08A_UF'),('Load 28A_UF'),('Load 07A_UF')]",2,247,15516-16536-
"[('G 07', 'Over-Speed'),('G 06', 'Over-Speed'),('G 09', 'UV'),('Load 28A_UF'),('Load 29A_UF')]",2,248,15961-18375-
"[('G 05', 'Over-Speed'),('Load 12A_UF'),('Load 07A_UF'),('Load 04A_UF'),('Load 08A_UF')]",2,249,16327-18367-
"[('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('Load 08A_UF'),('Load 07A_UF'),('Load 23A_UF')]",2,250,16395-18605-
"[('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('Load 25A_UF'),('Load 03A_UF'),('Load 18A_UF')]",2,251,16463-22787-
"[('G 05', 'Over-Speed'),('Load 23A_UF'),('Load 21A_UF'),('Load 08A_UF'),('Load 24A_UF')]",2,252,16735-42575-
"[('G 09', 'Over-Speed'),('Load 20A_UF'),('Load 12A_UF'),('Load 23A_UF'),('Load 21A_UF')]",2,253,17420-30544-
"[('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('Load 29A_UF'),('Load 28A_UF'),('Load 08A_UF')]",2,254,17483-27309-
"[('G 09', 'Over-Speed'),('NSG_2', 'OverVoltage'),('Load 08A_UF'),('Load 07A_UF'),('Load 12A_UF')]",2,255,17624-18780-
"[('G 05', 'Over-Speed'),('Load 29A_UF'),('Load 28A_UF'),('Load 12A_UF'),('Load 07A_UF')]",2,256,17959-31627-
"[('NSG_1', 'OverVoltage'),('Load 08A_UF'),('Load 07A_UF'),('Load 25A_UF'),('Load 03A_UF')]",2,257,19595-28201-
"[('G 09', 'Over-Speed'),('Load 08A_UF'),('Load 07A_UF'),('Load 20A_UF'),('Load 04A_UF')]",2,258,19596-29048-
"[('G 09', 'Over-Speed'),('NSG_2', 'OverVoltage'),('Load 25A_UF'),('Load 29A_UF'),('Load 28A_UF')]",2,259,19800-19834-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load 23A_UF'),('Load 29A_UF'),('Load 28A_UF')]",2,260,21027-25209-
"[('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_3', 'OverVoltage(1)')]",2,261,22559-22763-
"[('NSG_2', 'OverVoltage'),('Load 20A_UF'),('Load 23A_UF'),('Load 29A_UF'),('Load 21A_UF')]",2,262,22772-28979-
"[('NSG_2', 'OverVoltage'),('Load 23A_UF'),('Load 29A_UF'),('Load 25A_UF'),('Load 28A_UF')]",2,263,22935-25247-
"[('NSG_2', 'OverVoltage'),('Load 29A_UF'),('Load 28A_UF'),('Load 25A_UF'),('Load 08A_UF')]",2,264,23003-27585-
"[('NSG_2', 'OverVoltage'),('Load 23A_UF'),('Load 21A_UF'),('Load 20A_UF'),('Load 24A_UF')]",2,265,23077-23139-
"[('NSG_2', 'OverVoltage'),('Load 23A_UF'),('Load 29A_UF'),('Load 20A_UF'),('Load 28A_UF')]",2,266,23169-26342-
"[('NSG_2', 'OverVoltage'),('Load 08A_UF'),('Load 07A_UF'),('Load 12A_UF'),('Load 15A_UF')]",2,267,23214-28620-
"[('G 02', 'UV'),('G 03', 'UV'),('NSG_1', 'UnderVoltage'),('G 01', 'Under-Speed'),('NSG_2', 'UnderVoltage(1)')]",2,268,23695-24715-
"[('NSG_2', 'OverVoltage'),('Load 07A_UF'),('Load 08A_UF'),('Load 12A_UF'),('Load 15A_UF')]",2,269,23962-27600-
"[('G 09', 'Over-Speed'),('Load 20A_UF'),('Load 25A_UF'),('Load 23A_UF'),('Load 21A_UF')]",2,270,24050-27110-
"[('G 09', 'Over-Speed'),('Load 25A_UF'),('Load 23A_UF'),('Load 26A_UF'),('Load 28A_UF')]",2,271,24152-25172-
"[('NSG_2', 'OverVoltage'),('Load 29A_UF'),('Load 25A_UF'),('Load 28A_UF'),('Load 26A_UF')]",2,272,24227-25553-
"[('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_1', 'OverFrequency')]",2,273,24240-26858-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('NSG_3', 'OverVoltage(2)'),('G 09', 'UV'),('G 03', 'UV')]",2,274,24325-25345-
"[('G 09', 'Over-Speed'),('Load 08A_UF'),('Load 07A_UF'),('Load 25A_UF'),('Load 29A_UF')]",2,275,24390-26430-
"[('NSG_2', 'OverVoltage'),('Load 23A_UF'),('Load 29A_UF'),('Load 28A_UF'),('Load 20A_UF')]",2,276,24427-29255-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('Load 20A_UF'),('Load 23A_UF')]",2,277,25551-29034-
"[('NSG_2', 'OverVoltage'),('Load 23A_UF'),('Load 20A_UF'),('Load 29A_UF'),('Load 21A_UF')]",2,278,25628-36531-
"[('G 04', 'Over-Speed'),('Load 20A_UF'),('Load 20B_UF'),('Load 20C_UF'),('Load 12A_UF')]",2,279,25677-28737-
"[('NSG_2', 'OverVoltage'),('Load 21A_UF'),('Load 23A_UF'),('Load 20A_UF'),('Load 24A_UF')]",2,280,26324-27990-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('Load 24A_UF'),('Load 24B_UF')]",2,281,26365-26603-
"[('NSG_2', 'OverVoltage'),('Load 23A_UF'),('Load 21A_UF'),('Load 24A_UF'),('Load 20A_UF')]",2,282,26375-26817-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 07', 'UV'),('G 04', 'UV'),('G 03', 'UV')]",2,283,26399-27419-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('NSG_3', 'UnderFrequency'),('Load 25A_UF')]",2,284,26416-27436-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('Load 25A_UF'),('Load 26A_UF')]",2,285,26756-27999-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 07', 'UV'),('G 06', 'Over-Speed'),('Load 08A_UF')]",2,286,26841-27657-
"[('NSG_2', 'OverVoltage'),('G 09', 'UV'),('Load 20A_UF'),('Load 23A_UF'),('Load 21A_UF')]",2,287,26906-28096-
"[('NSG_1', 'OverVoltage'),('Load 23A_UF'),('Load 20A_UF'),('Load 24A_UF'),('Load 16A_UF')]",2,288,26977-28269-
"[('G 09', 'Over-Speed'),('Load 23A_UF'),('Load 21A_UF'),('Load 24A_UF'),('Load 25A_UF')]",2,289,27144-28164-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('NSG_3', 'OverVoltage(2)'),('Load 29A_UF')]",2,290,27251-28475-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('NSG_3', 'OverFrequency')]",2,291,27402-28422-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('Load 12A_UF'),('Load 07A_UF')]",2,292,27795-28815-
"[('G 09', 'Over-Speed'),('Load 20A_UF'),('Load 16A_UF'),('Load 24A_UF'),('Load 21A_UF')]",2,293,27824-35780-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('G 08', 'Over-Speed'),('G 01', 'Under-Speed')]",2,294,27973-28993-
"[('G 04', 'Over-Speed'),('Load 20A_UF'),('Load 20B_UF'),('Load 20C_UF'),('Load 29A_UF')]",2,295,28091-29281-
"[('G 09', 'Over-Speed'),('Load 25A_UF'),('Load 08A_UF'),('Load 29A_UF'),('Load 07A_UF')]",2,296,28470-32890-
"[('NSG_2', 'OverVoltage'),('Load 20A_UF'),('Load 23A_UF'),('Load 21A_UF'),('Load 12A_UF')]",2,297,28817-33828-
"[('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_1', 'OverVoltage(1)'),('NSG_3', 'OverVoltage(2)'),('Load 23A_UF')]",2,298,28883-29087-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('Load 23A_UF'),('Load 21A_UF')]",2,299,29189-29223-
"[('NSG_2', 'OverVoltage'),('Load 29A_UF'),('Load 03A_UF'),('Load 28A_UF'),('Load 18A_UF')]",2,300,29191-36603-
"[('G 02', 'UV'),('NSG_2', 'OverVoltage'),('Load 29A_UF'),('Load 28A_UF'),('Load 25A_UF')]",2,301,29700-30501-
"[('G 09', 'Over-Speed'),('Load 25A_UF'),('Load 29A_UF'),('Load 03A_UF'),('Load 28A_UF')]",2,302,29762-30782-
"[('G 05', 'Over-Speed'),('Load 23A_UF'),('Load 12A_UF'),('Load 08A_UF'),('Load 07A_UF')]",2,303,29893-42779-
"[('G 05', 'Over-Speed'),('Load 23A_UF'),('Load 25A_UF'),('Load 21A_UF'),('Load 24A_UF')]",2,304,30301-31661-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_3', 'OverFrequency'),('Load 25A_UF'),('Load 03A_UF')]",2,305,30583-33046-
"[('G 05', 'Over-Speed'),('Load 25A_UF'),('Load 03A_UF'),('Load 26A_UF'),('Load 18A_UF')]",2,306,30709-33395-
"[('G 05', 'Over-Speed'),('Load 25A_UF'),('Load 03A_UF'),('Load 12A_UF'),('Load 04A_UF')]",2,307,30913-31933-
"[('G 05', 'Over-Speed'),('Load 25A_UF'),('Load 23A_UF'),('Load 03A_UF'),('Load 21A_UF')]",2,308,30947-31117-
"[('G 05', 'Over-Speed'),('Load 29A_UF'),('Load 28A_UF'),('Load 23A_UF'),('Load 08A_UF')]",2,309,31049-31831-
"[('G 05', 'Over-Speed'),('Load 25A_UF'),('Load 23A_UF'),('Load 21A_UF'),('Load 24A_UF')]",2,310,31491-33293-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_1', 'OverFrequency'),('NSG_3', 'UnderVoltage'),('Load 25A_UF')]",2,311,31606-31787-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_1', 'OverFrequency'),('NSG_3', 'UnderVoltage'),('Load 23A_UF')]",2,312,31617-31753-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Out of Step'),('Load 25A_UF'),('Load 03A_UF')]",2,313,31773-34833-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_3', 'OverFrequency'),('NSG_1', 'UnderVoltage(1)'),('Load 25A_UF')]",2,314,32422-35391-
"[('G 05', 'Over-Speed'),('Load 25A_UF'),('Load 03A_UF'),('Load 18A_UF'),('Load 27A_UF')]",2,315,33429-35571-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Out of Step'),('Load 20A_UF'),('Load 23A_UF')]",2,316,33813-36193-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_1', 'UnderVoltage'),('Load 29A_UF'),('Load 28A_UF')]",2,317,34088-34904-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_3', 'UnderVoltage'),('NSG_1', 'UnderVoltage(1)'),('Load 12A_UF')]",2,318,34167-36196-
"[('G 01', 'Out of Step'),('NSG_2', 'OverFrequency')]",2,319,35071-36465-
"[('G 01', 'Out of Step'),('NSG_2', 'OverVoltage'),('NSG_3', 'UnderVoltage'),('NSG_1', 'UnderVoltage(1)'),('Load 29A_UF')]",2,320,35244-36060-
"[('G 05', 'Over-Speed'),('Load 07A_UF'),('Load 12A_UF'),('Load 08A_UF'),('Load 04A_UF')]",2,321,35299-36523-
"[('G 09', 'Over-Speed'),('Load 12A_UF'),('Load 07A_UF'),('Load 08A_UF'),('Load 20A_UF')]",2,322,35474-36494-
"[('G 01', 'Out of Step'),('NSG_3', 'OverFrequency'),('NSG_1', 'UnderVoltage(1)')]",2,323,35493-35901-
